id,addr:city,amenity,name,name:uk,fixme:name:uk
way/596003825,,school,Zespół Szkół Ogólnokształcących nr 1 im. Komisji Edukacji Narodowej,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/294906095,Lublin,school,Zespół Szkół Ogólnokształcących nr 1 im. Zbigniewa Herberta,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/197865905,Rzeszów,school,Zespół Szkół Ogólnokształcących Nr 2,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/179311683,,school,Zespół Szkół Ogólnokształcących nr 2,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/300981100,,school,Zespół Szkół Ogólnokształcących nr 2 im. Adama Mickiewicza,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/148949235,,school,Zespół Szkół Ogólnokształcących nr 2 im. F. D. Kniaźnina,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/217985206,Rzeszów,school,Zespol Szkol Ogolnoksztalcacych nr 4,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/168922065,Lublin,school,Zespół Szkół Ogólnokształcących Nr 5,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/197935427,,school,Zespół Szkół Ogólnokształcących nr 6 im. Kazimierza Janczykowskiego,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
relation/5390840,Chełm,school,Zespół Szkół Ogólnokształcących nr 7 im. Władysława Sikorskiego,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/923699428,,school,Zespół Szkół Ogólnokształcących w Grębowie Filia w Zapoledniku,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/428944942,,school,Zespół Szkół Ogólnokształcących w Sobieszynie,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/211766697,,school,Zespół Szkół Plastycznych,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/257677253,Radzyń Podlaski,school,Zespół Szkół Ponadpodstawowych im. Jana Pawła II w Radzyniu Podlaskim,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/712472952,,school,Zespół Szkół Ponadpodstawowych nr 1 im. Jana Szczepanika,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/257153111,,school,Zespół Szkół Ponadpodstawowych nr 1 w Zamościu,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
node/1596910434,Zamość,school,Zespół Szkół Ponadpodstawowych nr 3 im. Armii Krajowej,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/247980687,Zamość,school,Zespół Szkół Ponadpodstawowych Nr 4 z Oddziałami Integracyjnymi im. Dzieci Zamojszczyzny,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
node/401950745,,school,Zespół Szkół Ponadpodstawowych nr 5 im. J. Piłsudskiego,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
node/4347097177,,school,Zespół Szkół Ponadpodstawowych w Kocku,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/146059926,,school,Zespół Szkół Ponadpodstawowychnr 2 im. T. Kościuszki,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
node/3324426776,Milcza,school,Zespół Szkół Publicznych,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/459188414,,school,Zespół Szkół Publicznych,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/428740991,,school,Zespół Szkół Publicznych,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/402618927,,school,Zespół Szkół Publicznych im. Jana Pawła II,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/311315759,,school,Zespół Szkół Publicznych w Chotowej,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/240296004,Jedlicze,school,Zespół Szkół Publicznych w Jedliczu,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/402605330,,school,Zespół Szkół Publicznych w Posadzie Górnej,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/402597704,Rymanów,school,Zespół Szkół Publicznych w Rymanowie,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/389917779,,school,Zespół Szkół Publicznych w Suścu,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
node/9543391581,,school,Zespół Szkół Publicznych w Ulhówku,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/824116743,,school,Zespół Szkół Publicznych w Ulhówku,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/1035878867,Pszczela Wola,school,Zespół Szkół Rolniczych,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/812929103,,school,Zespół szkół rolniczych w Kijanach,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/217341501,Rzeszów,school,Zespół Szkół Samochodowych,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/288905224,,school,Zespół Szkół Samorządowych,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/479496837,Tereszpol-Zaorenda,school,Zespół Szkół Samorządowych w Tereszpolu-Zaorendzie,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/262049145,,school,Zespół Szkół Sióstr Pijarek,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/285090705,Rzeszów,school,Zespół Szkół Specjalnych im. UNICEF,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/514492531,Stalowa Wola,school,Zespół Szkół Specjalnych nr 6,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/332614875,Biała Podlaska,school,Zespół Szkół Specjalnych w Białej Podlaskiej,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/428788364,,school,Zespół Szkół Społecznych,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/357466660,Jasło,school,Zespół Szkół Społecznych im. Adama Mickiewicza,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/914713662,,school,Zespół Szkół Społecznych im. Marii i Lecha Kaczyńskich w Sieklówce,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/304699820,,school,Zespół Szkół Spożywczych,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/313625401,Jarosław,school,"Zespół Szkół Spożywczych, Chemicznych i Ogólnokształcących",шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/715385426,,school,Zespół Szkół Techniczno-Motoryzacyjnych im. Jarosława Dąbrowskiego w Tomaszowie Lubelskim,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/260169040,,school,Zespół Szkół Technicznych,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/230164373,Rzeszów,school,Zespół Szkół Technicznych,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/329164249,Łańcut,school,Zespół Szkół Technicznych,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/298872513,,school,Zespół Szkół Technicznych,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/299354291,,school,Zespół Szkół Technicznych i Artystycznych w Lesku,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
node/7540168095,Jarosław,school,Zespół Szkół Technicznych i Ogólnokształczących,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/328060080,Jasło,school,Zespół Szkół Technicznych im. Bohaterów Września,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
relation/9113760,,school,Zespół Szkół Technicznych im. Marii Skłodowskiej-Curie,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/115674398,Leżajsk,school,Zespół Szkół Technicznych Leżajsk,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/882889357,Janów Lubelski,school,Zespół Szkół Technicznych w Janowie Lubelskim,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/250101433,,school,Zespół Szkół Tekstylno-Gospodarczych,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/290884892,,school,Zespół Szkół Transportowo-Komunikacyjnych im. Tadeusza Kościuszki,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/332846927,,school,Zespół Szkół Usługowo-Hotelarskich i Gastronomicznych,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/563743395,,school,Zespół Szkół w Besku,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/289639347,,school,Zespół Szkół w Błażowej,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/385398860,,school,Zespół Szkół w Bóbrce,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/585214872,,school,Zespół Szkół w Bojanowie,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/231221010,Brzeźnica,school,Zespół Szkół w Brzeżnicy,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/507263720,,school,Zespół Szkół w Chmielniku,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/239145012,,school,Zespół Szkół w Cieklinie,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/1028188495,,school,Zespół Szkół w Czemiernikach,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/739676587,,school,Zespół Szkół w Czerśli,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/301635558,Czudec,school,Zespół Szkół w Czudcu,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/437410051,,school,Zespół Szkół w Dąbiu,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/403392436,,school,Zespół Szkół w Dubiecku,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/201780986,,school,Zespół Szkół w Dzwoli imienia Bohaterów Września 1939 roku,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/653478642,,school,Zespół Szkół w Fiukówce,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/723589462,,school,"Zespół Szkół w Gnojnicy Dolnej, Szkoła Podstawowa im. św. Maksymiliana Kolbe, Publiczne Przedszkole",шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/737140320,,school,Zespół szkół w Gołąbkach,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/944227687,,school,Zespół Szkół w Golcowej,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/788896343,,school,Zespół Szkół w Goraju,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/492196379,,school,Zespół Szkół w Gozdzie,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/429040283,,school,Zespół Szkół w Grochowcach,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/413882006,,school,Zespół szkół w Grzęsce im. Władysława Kojdra,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/577568812,,school,Zespół Szkół w Gumniskach,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/316208732,,school,Zespół Szkół w Hannie,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
way/839884462,,school,Zespół Szkół w Harasiukach,шкільний комплекс,poprawić nazwę ukraińską na dokładniejszą
